========================================
Log file: /home/yh/FPGA_Work/FPL_AE/Log/seg_land.log
Started : 2026-06-08T14:44:38+02:00
========================================
interrupt_selection .
xdma                   98304  0
Loading driver...insmod xdma.ko interrupt_mode=2 ...

The Kernel module installed correctly and the xmda devices were recognized.
DONE
PCIE XDMA RUN OK
XDMA/UART permission OK
===== SegNet @ Land Segmentation =====
========================================
PAT 写入 + 读回校验
========================================
PAT 文件   : layer1_weight_DDR.pat
写设备     : /dev/xdma0_h2c_0
读设备     : /dev/xdma0_c2h_0
起始地址   : 0x0
逐行校验   : False
========================================
[OK] 写入并校验成功
有效行数   : 1440
总字节数   : 46080 (0xB400)
[UART] open /dev/ttyUSB0 @ 115200 bps, timeout=5s
[DATASET] loading seg labels from ./Label_New_64.npy ...
[DATASET] total=12764, test_offset=10211, test_samples=2553
[BENCH] baseline trigger ...
[BENCH] t0 cycles=0 seconds=0
Image   635: pixAcc(this)= 98.61%  running pixAcc= 98.69%  IoU_fg=0.9193
Image   636: pixAcc(this)= 98.29%  running pixAcc= 98.69%  IoU_fg=0.9192
Image   637: pixAcc(this)= 98.73%  running pixAcc= 98.69%  IoU_fg=0.9192
Image   638: pixAcc(this)= 98.54%  running pixAcc= 98.69%  IoU_fg=0.9192
Image   639: pixAcc(this)= 99.37%  running pixAcc= 98.69%  IoU_fg=0.9192
Image   640: pixAcc(this)= 98.54%  running pixAcc= 98.69%  IoU_fg=0.9192
Image   641: pixAcc(this)= 97.66%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   642: pixAcc(this)= 99.41%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   643: pixAcc(this)= 99.02%  running pixAcc= 98.69%  IoU_fg=0.9192
Image   644: pixAcc(this)= 99.41%  running pixAcc= 98.69%  IoU_fg=0.9192
Image   645: pixAcc(this)= 97.75%  running pixAcc= 98.69%  IoU_fg=0.9192
Image   646: pixAcc(this)= 98.07%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   647: pixAcc(this)= 97.75%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   648: pixAcc(this)= 98.66%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   649: pixAcc(this)= 99.22%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   650: pixAcc(this)= 99.15%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   651: pixAcc(this)= 98.58%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   652: pixAcc(this)= 99.07%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   653: pixAcc(this)= 98.61%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   654: pixAcc(this)= 98.95%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   655: pixAcc(this)= 99.22%  running pixAcc= 98.69%  IoU_fg=0.9192
Image   656: pixAcc(this)= 99.07%  running pixAcc= 98.69%  IoU_fg=0.9192
Image   657: pixAcc(this)= 97.44%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   658: pixAcc(this)= 99.07%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   659: pixAcc(this)= 98.88%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   660: pixAcc(this)= 99.29%  running pixAcc= 98.69%  IoU_fg=0.9192
Image   661: pixAcc(this)= 98.61%  running pixAcc= 98.69%  IoU_fg=0.9192
Image   662: pixAcc(this)= 99.27%  running pixAcc= 98.69%  IoU_fg=0.9192
Image   663: pixAcc(this)= 99.19%  running pixAcc= 98.69%  IoU_fg=0.9193
Image   664: pixAcc(this)= 98.75%  running pixAcc= 98.69%  IoU_fg=0.9193
Image   665: pixAcc(this)= 98.85%  running pixAcc= 98.69%  IoU_fg=0.9193
Image   666: pixAcc(this)= 96.07%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   667: pixAcc(this)= 99.05%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   668: pixAcc(this)= 97.75%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   669: pixAcc(this)= 99.39%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   670: pixAcc(this)= 98.61%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   671: pixAcc(this)= 99.17%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   672: pixAcc(this)= 98.71%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   673: pixAcc(this)= 98.97%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   674: pixAcc(this)= 99.02%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   675: pixAcc(this)= 98.93%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   676: pixAcc(this)= 98.75%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   677: pixAcc(this)= 98.56%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   678: pixAcc(this)= 98.90%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   679: pixAcc(this)= 98.73%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   680: pixAcc(this)= 99.54%  running pixAcc= 98.69%  IoU_fg=0.9192
Image   681: pixAcc(this)= 98.73%  running pixAcc= 98.69%  IoU_fg=0.9192
Image   682: pixAcc(this)= 98.88%  running pixAcc= 98.69%  IoU_fg=0.9193
Image   683: pixAcc(this)= 98.88%  running pixAcc= 98.69%  IoU_fg=0.9193
Image   684: pixAcc(this)= 91.41%  running pixAcc= 98.68%  IoU_fg=0.9187
Image   685: pixAcc(this)= 98.75%  running pixAcc= 98.68%  IoU_fg=0.9187
Image   686: pixAcc(this)= 98.66%  running pixAcc= 98.68%  IoU_fg=0.9188
Image   687: pixAcc(this)= 98.24%  running pixAcc= 98.68%  IoU_fg=0.9187
Image   688: pixAcc(this)= 98.73%  running pixAcc= 98.68%  IoU_fg=0.9188
Image   689: pixAcc(this)= 98.61%  running pixAcc= 98.68%  IoU_fg=0.9187
Image   690: pixAcc(this)= 98.22%  running pixAcc= 98.68%  IoU_fg=0.9187
Image   691: pixAcc(this)= 99.19%  running pixAcc= 98.68%  IoU_fg=0.9187
Image   692: pixAcc(this)= 98.80%  running pixAcc= 98.68%  IoU_fg=0.9188
Image   693: pixAcc(this)= 99.10%  running pixAcc= 98.68%  IoU_fg=0.9188
Image   694: pixAcc(this)= 98.66%  running pixAcc= 98.68%  IoU_fg=0.9188
Image   695: pixAcc(this)= 97.29%  running pixAcc= 98.68%  IoU_fg=0.9187
Image   696: pixAcc(this)= 98.32%  running pixAcc= 98.68%  IoU_fg=0.9186
Image   697: pixAcc(this)= 98.41%  running pixAcc= 98.68%  IoU_fg=0.9186
Image   698: pixAcc(this)= 98.66%  running pixAcc= 98.68%  IoU_fg=0.9186
Image   699: pixAcc(this)= 99.19%  running pixAcc= 98.68%  IoU_fg=0.9186
Image   700: pixAcc(this)= 98.88%  running pixAcc= 98.68%  IoU_fg=0.9187
Image   701: pixAcc(this)= 99.05%  running pixAcc= 98.68%  IoU_fg=0.9187
Image   702: pixAcc(this)= 98.51%  running pixAcc= 98.68%  IoU_fg=0.9186
Image   703: pixAcc(this)= 98.83%  running pixAcc= 98.68%  IoU_fg=0.9186
Image   704: pixAcc(this)= 98.75%  running pixAcc= 98.68%  IoU_fg=0.9186
Image   705: pixAcc(this)= 99.00%  running pixAcc= 98.68%  IoU_fg=0.9186
Image   706: pixAcc(this)= 98.49%  running pixAcc= 98.68%  IoU_fg=0.9186
Image   707: pixAcc(this)= 99.46%  running pixAcc= 98.68%  IoU_fg=0.9187
Image   708: pixAcc(this)= 98.97%  running pixAcc= 98.68%  IoU_fg=0.9187
Image   709: pixAcc(this)= 98.14%  running pixAcc= 98.68%  IoU_fg=0.9186
Image   710: pixAcc(this)= 98.88%  running pixAcc= 98.68%  IoU_fg=0.9186
Image   711: pixAcc(this)= 99.10%  running pixAcc= 98.68%  IoU_fg=0.9187
Image   712: pixAcc(this)= 99.00%  running pixAcc= 98.68%  IoU_fg=0.9187
Image   713: pixAcc(this)= 98.68%  running pixAcc= 98.68%  IoU_fg=0.9187
Image   714: pixAcc(this)= 98.97%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   715: pixAcc(this)= 99.58%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   716: pixAcc(this)= 98.80%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   717: pixAcc(this)= 98.97%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   718: pixAcc(this)= 97.61%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   719: pixAcc(this)= 98.51%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   720: pixAcc(this)= 99.22%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   721: pixAcc(this)= 99.05%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   722: pixAcc(this)= 99.19%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   723: pixAcc(this)= 99.12%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   724: pixAcc(this)= 98.73%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   725: pixAcc(this)= 98.93%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   726: pixAcc(this)= 98.80%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   727: pixAcc(this)= 97.31%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   728: pixAcc(this)= 97.88%  running pixAcc= 98.69%  IoU_fg=0.9186
Image   729: pixAcc(this)= 99.19%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   730: pixAcc(this)= 98.19%  running pixAcc= 98.69%  IoU_fg=0.9186
Image   731: pixAcc(this)= 99.19%  running pixAcc= 98.69%  IoU_fg=0.9186
Image   732: pixAcc(this)= 99.24%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   733: pixAcc(this)= 98.17%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   734: pixAcc(this)= 99.29%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   735: pixAcc(this)= 98.75%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   736: pixAcc(this)= 99.34%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   737: pixAcc(this)= 99.00%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   738: pixAcc(this)= 97.39%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   739: pixAcc(this)= 98.90%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   740: pixAcc(this)= 98.88%  running pixAcc= 98.69%  IoU_fg=0.9186
Image   741: pixAcc(this)= 99.34%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   742: pixAcc(this)= 98.29%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   743: pixAcc(this)= 99.19%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   744: pixAcc(this)= 99.00%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   745: pixAcc(this)= 97.85%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   746: pixAcc(this)= 98.83%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   747: pixAcc(this)= 98.71%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   748: pixAcc(this)= 99.51%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   749: pixAcc(this)= 98.00%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   750: pixAcc(this)= 98.75%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   751: pixAcc(this)= 98.68%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   752: pixAcc(this)= 98.54%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   753: pixAcc(this)= 99.15%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   754: pixAcc(this)= 99.10%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   755: pixAcc(this)= 99.07%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   756: pixAcc(this)= 98.97%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   757: pixAcc(this)= 99.07%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   758: pixAcc(this)= 98.46%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   759: pixAcc(this)= 97.88%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   760: pixAcc(this)= 99.32%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   761: pixAcc(this)= 99.07%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   762: pixAcc(this)= 97.92%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   763: pixAcc(this)= 97.07%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   764: pixAcc(this)= 99.02%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   765: pixAcc(this)= 98.61%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   766: pixAcc(this)= 99.10%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   767: pixAcc(this)= 99.05%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   768: pixAcc(this)= 99.00%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   769: pixAcc(this)= 99.07%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   770: pixAcc(this)= 99.32%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   771: pixAcc(this)= 99.17%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   772: pixAcc(this)= 99.63%  running pixAcc= 98.69%  IoU_fg=0.9189
Image   773: pixAcc(this)= 99.37%  running pixAcc= 98.69%  IoU_fg=0.9189
Image   774: pixAcc(this)= 98.95%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   775: pixAcc(this)= 98.95%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   776: pixAcc(this)= 99.39%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   777: pixAcc(this)= 97.49%  running pixAcc= 98.69%  IoU_fg=0.9189
Image   778: pixAcc(this)= 98.29%  running pixAcc= 98.69%  IoU_fg=0.9189
Image   779: pixAcc(this)= 99.19%  running pixAcc= 98.69%  IoU_fg=0.9189
Image   780: pixAcc(this)= 98.80%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   781: pixAcc(this)= 99.02%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   782: pixAcc(this)= 99.22%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   783: pixAcc(this)= 98.63%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   784: pixAcc(this)= 98.68%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   785: pixAcc(this)= 98.95%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   786: pixAcc(this)= 98.95%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   787: pixAcc(this)= 98.44%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   788: pixAcc(this)= 99.02%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   789: pixAcc(this)= 98.80%  running pixAcc= 98.70%  IoU_fg=0.9190
Image   790: pixAcc(this)= 98.90%  running pixAcc= 98.70%  IoU_fg=0.9190
Image   791: pixAcc(this)= 94.92%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   792: pixAcc(this)= 99.32%  running pixAcc= 98.69%  IoU_fg=0.9189
Image   793: pixAcc(this)= 98.75%  running pixAcc= 98.69%  IoU_fg=0.9189
Image   794: pixAcc(this)= 96.85%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   795: pixAcc(this)= 98.46%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   796: pixAcc(this)= 97.88%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   797: pixAcc(this)= 98.19%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   798: pixAcc(this)= 97.31%  running pixAcc= 98.69%  IoU_fg=0.9186
Image   799: pixAcc(this)= 99.24%  running pixAcc= 98.69%  IoU_fg=0.9186
Image   800: pixAcc(this)= 99.15%  running pixAcc= 98.69%  IoU_fg=0.9186
Image   801: pixAcc(this)= 99.19%  running pixAcc= 98.69%  IoU_fg=0.9186
Image   802: pixAcc(this)= 98.88%  running pixAcc= 98.69%  IoU_fg=0.9186
Image   803: pixAcc(this)= 99.05%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   804: pixAcc(this)= 99.00%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   805: pixAcc(this)= 99.22%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   806: pixAcc(this)= 98.61%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   807: pixAcc(this)= 98.27%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   808: pixAcc(this)= 99.32%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   809: pixAcc(this)= 97.49%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   810: pixAcc(this)= 98.02%  running pixAcc= 98.69%  IoU_fg=0.9186
Image   811: pixAcc(this)= 99.27%  running pixAcc= 98.69%  IoU_fg=0.9186
Image   812: pixAcc(this)= 95.36%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   813: pixAcc(this)= 98.46%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   814: pixAcc(this)= 99.32%  running pixAcc= 98.68%  IoU_fg=0.9185
Image   815: pixAcc(this)= 98.71%  running pixAcc= 98.68%  IoU_fg=0.9185
Image   816: pixAcc(this)= 98.83%  running pixAcc= 98.68%  IoU_fg=0.9185
Image   817: pixAcc(this)= 99.46%  running pixAcc= 98.69%  IoU_fg=0.9185
Image   818: pixAcc(this)= 98.49%  running pixAcc= 98.68%  IoU_fg=0.9185
Image   819: pixAcc(this)= 98.32%  running pixAcc= 98.68%  IoU_fg=0.9185
Image   820: pixAcc(this)= 99.27%  running pixAcc= 98.69%  IoU_fg=0.9185
Image   821: pixAcc(this)= 98.78%  running pixAcc= 98.69%  IoU_fg=0.9186
Image   822: pixAcc(this)= 98.90%  running pixAcc= 98.69%  IoU_fg=0.9186
Image   823: pixAcc(this)= 94.95%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   824: pixAcc(this)= 99.10%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   825: pixAcc(this)= 98.44%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   826: pixAcc(this)= 98.83%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   827: pixAcc(this)= 98.34%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   828: pixAcc(this)= 98.83%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   829: pixAcc(this)= 98.58%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   830: pixAcc(this)= 99.10%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   831: pixAcc(this)= 99.17%  running pixAcc= 98.68%  IoU_fg=0.9185
Image   832: pixAcc(this)= 99.37%  running pixAcc= 98.68%  IoU_fg=0.9185
Image   833: pixAcc(this)= 98.80%  running pixAcc= 98.68%  IoU_fg=0.9185
Image   834: pixAcc(this)= 98.54%  running pixAcc= 98.68%  IoU_fg=0.9185
Image   835: pixAcc(this)= 99.46%  running pixAcc= 98.68%  IoU_fg=0.9186
Image   836: pixAcc(this)= 98.36%  running pixAcc= 98.68%  IoU_fg=0.9186
Image   837: pixAcc(this)= 98.88%  running pixAcc= 98.68%  IoU_fg=0.9186
Image   838: pixAcc(this)= 99.19%  running pixAcc= 98.68%  IoU_fg=0.9186
Image   839: pixAcc(this)= 99.46%  running pixAcc= 98.69%  IoU_fg=0.9186
Image   840: pixAcc(this)= 98.58%  running pixAcc= 98.69%  IoU_fg=0.9186
Image   841: pixAcc(this)= 95.75%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   842: pixAcc(this)= 99.00%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   843: pixAcc(this)= 99.44%  running pixAcc= 98.68%  IoU_fg=0.9185
Image   844: pixAcc(this)= 98.80%  running pixAcc= 98.68%  IoU_fg=0.9185
Image   845: pixAcc(this)= 98.83%  running pixAcc= 98.68%  IoU_fg=0.9185
Image   846: pixAcc(this)= 98.78%  running pixAcc= 98.68%  IoU_fg=0.9185
Image   847: pixAcc(this)= 99.46%  running pixAcc= 98.68%  IoU_fg=0.9186
Image   848: pixAcc(this)= 95.63%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   849: pixAcc(this)= 97.29%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   850: pixAcc(this)= 98.75%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   851: pixAcc(this)= 99.32%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   852: pixAcc(this)= 98.46%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   853: pixAcc(this)= 98.85%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   854: pixAcc(this)= 99.37%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   855: pixAcc(this)= 99.05%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   856: pixAcc(this)= 99.27%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   857: pixAcc(this)= 98.90%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   858: pixAcc(this)= 98.66%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   859: pixAcc(this)= 98.22%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   860: pixAcc(this)= 98.68%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   861: pixAcc(this)= 99.10%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   862: pixAcc(this)= 98.78%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   863: pixAcc(this)= 98.27%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   864: pixAcc(this)= 98.71%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   865: pixAcc(this)= 99.27%  running pixAcc= 98.68%  IoU_fg=0.9184
Image   866: pixAcc(this)= 99.44%  running pixAcc= 98.68%  IoU_fg=0.9185
Image   867: pixAcc(this)= 99.44%  running pixAcc= 98.68%  IoU_fg=0.9186
Image   868: pixAcc(this)= 99.24%  running pixAcc= 98.68%  IoU_fg=0.9186
Image   869: pixAcc(this)= 98.80%  running pixAcc= 98.68%  IoU_fg=0.9186
Image   870: pixAcc(this)= 98.61%  running pixAcc= 98.68%  IoU_fg=0.9186
Image   871: pixAcc(this)= 99.22%  running pixAcc= 98.69%  IoU_fg=0.9186
Image   872: pixAcc(this)= 98.61%  running pixAcc= 98.69%  IoU_fg=0.9186
Image   873: pixAcc(this)= 99.12%  running pixAcc= 98.69%  IoU_fg=0.9187
Image   874: pixAcc(this)= 99.71%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   875: pixAcc(this)= 99.49%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   876: pixAcc(this)= 98.32%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   877: pixAcc(this)= 99.07%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   878: pixAcc(this)= 99.51%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   879: pixAcc(this)= 98.97%  running pixAcc= 98.69%  IoU_fg=0.9188
Image   880: pixAcc(this)= 98.61%  running pixAcc= 98.69%  IoU_fg=0.9189
Image   881: pixAcc(this)= 99.00%  running pixAcc= 98.69%  IoU_fg=0.9189
Image   882: pixAcc(this)= 98.46%  running pixAcc= 98.69%  IoU_fg=0.9189
Image   883: pixAcc(this)= 99.24%  running pixAcc= 98.69%  IoU_fg=0.9189
Image   884: pixAcc(this)= 98.49%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   885: pixAcc(this)= 99.29%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   886: pixAcc(this)= 99.22%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   887: pixAcc(this)= 97.73%  running pixAcc= 98.69%  IoU_fg=0.9189
Image   888: pixAcc(this)= 99.12%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   889: pixAcc(this)= 99.29%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   890: pixAcc(this)= 98.90%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   891: pixAcc(this)= 98.63%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   892: pixAcc(this)= 99.07%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   893: pixAcc(this)= 98.85%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   894: pixAcc(this)= 99.15%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   895: pixAcc(this)= 98.85%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   896: pixAcc(this)= 98.34%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   897: pixAcc(this)= 99.05%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   898: pixAcc(this)= 99.27%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   899: pixAcc(this)= 98.78%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   900: pixAcc(this)= 99.02%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   901: pixAcc(this)= 98.22%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   902: pixAcc(this)= 99.15%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   903: pixAcc(this)= 97.44%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   904: pixAcc(this)= 98.63%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   905: pixAcc(this)= 98.12%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   906: pixAcc(this)= 98.73%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   907: pixAcc(this)= 99.00%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   908: pixAcc(this)= 98.24%  running pixAcc= 98.69%  IoU_fg=0.9190
Image   909: pixAcc(this)= 99.34%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   910: pixAcc(this)= 99.24%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   911: pixAcc(this)= 99.15%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   912: pixAcc(this)= 98.71%  running pixAcc= 98.69%  IoU_fg=0.9191
Image   913: pixAcc(this)= 99.24%  running pixAcc= 98.69%  IoU_fg=0.9192
Image   914: pixAcc(this)= 98.66%  running pixAcc= 98.69%  IoU_fg=0.9192
Image   915: pixAcc(this)= 99.17%  running pixAcc= 98.69%  IoU_fg=0.9192
Image   916: pixAcc(this)= 99.29%  running pixAcc= 98.69%  IoU_fg=0.9193
Image   917: pixAcc(this)= 99.19%  running pixAcc= 98.70%  IoU_fg=0.9193
Image   918: pixAcc(this)= 98.93%  running pixAcc= 98.70%  IoU_fg=0.9193
Image   919: pixAcc(this)= 99.12%  running pixAcc= 98.70%  IoU_fg=0.9194
Image   920: pixAcc(this)= 98.90%  running pixAcc= 98.70%  IoU_fg=0.9194
Image   921: pixAcc(this)= 99.02%  running pixAcc= 98.70%  IoU_fg=0.9194
Image   922: pixAcc(this)= 98.07%  running pixAcc= 98.70%  IoU_fg=0.9194
Image   923: pixAcc(this)= 97.90%  running pixAcc= 98.70%  IoU_fg=0.9193
Image   924: pixAcc(this)= 99.22%  running pixAcc= 98.70%  IoU_fg=0.9193
Image   925: pixAcc(this)= 98.68%  running pixAcc= 98.70%  IoU_fg=0.9193
Image   926: pixAcc(this)= 99.07%  running pixAcc= 98.70%  IoU_fg=0.9194
Image   927: pixAcc(this)= 98.71%  running pixAcc= 98.70%  IoU_fg=0.9194
Image   928: pixAcc(this)= 99.29%  running pixAcc= 98.70%  IoU_fg=0.9194
Image   929: pixAcc(this)= 99.54%  running pixAcc= 98.70%  IoU_fg=0.9195
Image   930: pixAcc(this)= 96.29%  running pixAcc= 98.69%  IoU_fg=0.9193
Image   931: pixAcc(this)= 98.66%  running pixAcc= 98.69%  IoU_fg=0.9193
Image   932: pixAcc(this)= 99.58%  running pixAcc= 98.70%  IoU_fg=0.9193
Image   933: pixAcc(this)= 98.36%  running pixAcc= 98.70%  IoU_fg=0.9193
Image   934: pixAcc(this)= 99.37%  running pixAcc= 98.70%  IoU_fg=0.9194
Image   935: pixAcc(this)= 86.45%  running pixAcc= 98.68%  IoU_fg=0.9185
